Public,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No
31/05/2016,0.000341307,0.000525466,0.017741537,0.020349749,0.011343067,0.008099116,0.000380636,0.010889302,0.005690269,0.005571282,0.006635567,-0.000773553,0.001482264,-0.002056575,0.014247291,0.003409648,0.006613768,0.00032818,0.001916387,-0.015757989,-0.018171933,-0.021366362,-0.005107798,-0.003528171,-0.03046709,0.008124511,-0.008148362,-0.094581065,0.01361901,0.006741822,-0.013415123,-0.00746172,0.00032818,0.000380636,0.017741537,0.027576217,0.003549362,0.025751368,0.00170651,-0.007851887,0.035544724,0.017958153,0.044530085,-0.001889223,-0.011684906,-0.007482952,-0.005011214,0.011650253,0.001895602
30/06/2016,0.000325914,0.000555572,0.056270682,0.106395526,0.025817764,-0.010843021,0.020174065,0.021956937,0.022835843,0.043591254,0.014621754,0.022509945,0.018214072,0.036321124,0.036623086,0.009590943,-0.020029638,0.009266153,-0.062080296,0.017659514,0.028676959,0.030533343,-0.047814705,-0.000519524,0.041270431,0.031990037,-0.016656623,0.102286227,0.002715978,-0.160752161,0.029202152,0.014742926,0.009266153,0.020174065,0.056270682,-0.049179403,0.016698847,-0.097546263,0.0497233,0.016888269,-0.065889106,0.002591071,-0.023035634,0.041308197,0.024000859,0.011369146,0.003938727,0.009554698,0.002011511
29/07/2016,0.000295263,0.000572616,0.02004926,0.013543688,0.05209168,0.035230243,0.003588338,0.008273791,0.00241606,0.010633922,0.02455746,0.014612531,0.01583653,0.01508114,0.012364379,0.016774633,0.021422739,0.025466407,0.035201742,0.039140561,0.033206368,0.000777628,0.044042259,0.04077678,0.027447867,0.064013566,0.058492218,0.049895992,0.039069699,0.050945669,0.007537858,0.017161486,0.025466407,0.003588338,0.02004926,0.042314534,0.04135904,0.063750451,0.034709202,0.042938694,0.06478351,0.03686874,0.071308924,-0.051115141,0.01335467,0.027481211,0.035790941,0.010519821,-0.000526713
31/08/2016,0.000239194,0.000641657,0.026759713,0.094221202,0.034566207,0.027431249,-0.004815591,-0.002457895,-0.003995347,0.025356992,0.02155246,0.001957458,0.004559817,0.0173299,0.029651858,0.002370644,0.016169402,0.018907996,0.004086083,0.018545305,0.027600882,0.035499194,0.005024932,0.008462666,0.022665426,0.021160846,-0.01028503,0.020830236,0.002829923,0.006296481,-0.00485714,0.001777644,0.018907996,-0.004815591,0.026759713,0.010176648,0.032633352,0.013182079,0.015496263,0.027928133,0.030738927,0.001404048,0.010781973,-0.017620974,-0.002526174,0.003134743,0.006464695,8.57854E-05,0.003251434
30/09/2016,0.000127201,0.000324955,-0.023245447,-0.007788188,-0.01445696,-0.001505204,-0.001513383,0.001482388,-0.001731618,0.000710789,0.007579441,-0.002476804,-0.002528548,0.002530328,0.00689254,-0.000732928,-0.008030366,0.00781454,0.007196836,0.006778894,0.000334142,-0.019683782,0.011854028,0.006524792,-0.006829758,-0.002335265,0.028164674,-0.005538563,0.003196812,-0.026837169,0.005506003,-0.000290974,0.00781454,-0.001513383,-0.023245447,-0.00155984,0.012740188,-0.003949101,0.018477499,0.004719931,0.016849747,0.000189067,0.022355807,0.031320118,0.005684291,0.006117276,0.006371974,-0.001528867,0.00237864
31/10/2016,0.000122097,0.000290199,-0.03874723,-0.005279636,-0.037355802,0.000602989,-0.00988536,-0.021158616,-0.013671065,-0.007447221,0.003081796,-0.008136017,-0.009254989,-0.013898531,-0.006324472,-0.007314281,0.003322621,-0.003257047,-0.05567404,-1.05301E-05,-0.00327591,0.015166324,-0.031273198,-0.013732924,0.018963081,0.022048594,0.010659567,0.079792853,-0.020911405,-0.105355112,-0.027755121,-0.018278542,-0.003257047,-0.00988536,-0.03874723,0.000545561,-0.005987186,0.051411239,0.009183136,0.00622346,-0.016884147,-0.018241179,-0.014851848,-0.004885025,-0.025301236,-0.019341803,-0.015836254,-0.00329993,0.000662461
30/11/2016,0.000116995,0.000376716,-0.01291226,-0.053730872,-0.012952792,-0.000299666,-0.023681814,-0.015035838,-0.017286153,-0.027481413,-0.005902648,-0.026826675,-0.021065663,-0.042390235,-0.042295213,-0.010952781,0.000243019,-0.015867329,0.007195849,-0.015394149,-0.010034544,0.015217684,-0.021984814,0.004620232,-0.027334281,-0.075202496,-0.032701722,-0.098177255,0.040427833,0.011011389,-0.039731576,-0.02840919,-0.015867329,-0.023681814,-0.01291226,-0.00083377,-0.016357182,0.058163278,-0.019391374,-0.021730216,-0.000866003,0.037034886,0.004319059,0.013335354,-0.03197001,-0.013120492,-0.00203254,0.004700096,0.002134282
30/12/2016,0.000111896,0.000354932,0.017776167,0.034876166,0.022827338,0.016371302,-0.000977418,0.007135487,0.000640522,0.012808629,0.018584988,0.006692052,0.006224264,0.012470772,0.046542217,0.006342935,0.018400028,0.017492055,0.039535621,-0.020032267,-0.029797384,-0.063950756,0.054523049,0.012624662,-0.031285792,-0.007976366,0.012426035,0.013630396,0.019095329,0.048581847,-0.004594145,0.004590829,0.017492055,-0.000977418,0.017776167,0.060176216,-0.013162749,0.033757824,0.052960186,0.002088547,0.033221971,0.019766109,0.01147414,0.018024979,-0.001580854,0.005737139,0.010041841,0.001796555,0.004722888
31/01/2017,0.000116969,0.000350479,-0.017554734,0.001230685,-0.009522086,0.01046994,0.00213204,-0.020973879,-0.007350032,0.00053782,0.015488602,0.003081236,0.001330271,0.013354741,-0.01985154,-0.00564252,0.006458811,0.018524442,0.016083879,0.0331613,0.031747069,-0.00518568,0.025557213,0.027808584,0.025710495,0.058955463,0.037668419,0.093372662,0.021806772,-0.022663979,0.011273833,0.008774825,0.018524442,0.00213204,-0.017554734,-0.002596499,0.048667784,0.001109749,-0.005167788,0.03976852,0.004604839,0.018966442,0.052459022,0.001354683,0.014167414,0.021194683,0.025328371,-0.001193876,-0.005338567
28/02/2017,0.000106785,0.000276825,0.030727669,0.011127751,0.026711583,0.015987209,0.004551963,0.011812231,0.008020143,0.006994194,0.015958439,0.01147005,0.011806206,0.019862142,0.018498632,0.012043254,0.012166619,0.012407511,0.021881624,0.032581856,0.037465704,0.041451104,0.008664015,0.027492685,0.035705609,0.064961531,0.016800712,0.040004563,0.032336636,0.047040455,0.004726086,0.007308141,0.012407511,0.004551963,0.030727669,0.026383215,0.024042267,0.005041198,0.031431049,0.016898085,0.034671375,0.039705922,0.043692287,0.002087691,0.008710241,0.018386045,0.024077695,0.002113216,0.007222069
31/03/2017,0.000116942,0.000345935,0.00322297,0.00614081,0.002711034,0.00624122,-0.000538577,-0.005293624,-0.001835582,-0.001741867,-0.001486023,-0.002326558,-0.001209344,0.004109948,0.004224472,-0.003630222,0.000934917,0.000579168,0.017608713,0.011463378,0.014743416,-0.012824807,0.038744041,0.012288751,0.009053984,0.065605106,0.000572622,0.010988541,0.003023463,0.002946212,0.001536735,-0.000211218,0.000579168,-0.000538577,0.00322297,0.046301723,0.025972771,-0.006390688,0.011770038,0.019575921,0.011143883,0.001166476,0.020472788,-0.026614843,0.003418338,0.007987945,0.010675949,-0.002138957,0.003859415
28/04/2017,0.000106761,0.000289621,0.002305802,0.024790304,0.006024809,0.010125744,0.006032883,0.005644625,0.005732652,0.012514541,0.01175026,0.010686998,0.008513715,0.016595955,0.03613814,0.005387815,0.013350843,0.017307033,0.034018633,-0.000770353,-0.003987365,-0.03637344,0.047891978,0.013500617,-0.00361916,0.039189693,0.01013666,0.00416715,0.008946594,0.079197347,0.011271715,0.014002812,0.017307033,0.006032883,0.002305802,0.027444311,0.022909195,0.010859145,-0.013379578,0.023460857,0.044146777,0.010269916,0.027577773,-0.015056201,0.011661773,0.012609056,0.013166281,0.015821859,0.004556898
31/05/2017,0.000116916,0.000363002,0.00470862,-0.016522526,0.013542402,0.011856713,0.005996706,0.006209117,0.003948354,-0.003767874,0.007189758,0.011496967,0.009553244,0.007600581,0.006805405,0.003746534,0.004183129,0.012606316,0.039509875,0.012233771,0.00589278,-0.03355268,0.048329473,0.01739543,-0.012518677,0.003867897,0.033455609,-0.016658531,0.008937265,-0.007051909,0.015474588,0.016722868,0.012606316,0.005996706,0.00470862,0.020817453,0.039790328,0.0220105,0.048621149,0.024824466,0.022342629,0.0140728,0.038792719,-0.013282522,0.015810735,0.016627093,0.017107304,0.006002771,0.003496877
30/06/2017,0.000106737,0.000215994,-0.019773907,-0.030553639,-0.011764439,-0.001832486,-0.001196996,-0.004901561,-0.004596271,-0.014806089,4.72009E-05,0.003057258,-0.000608204,-0.00348407,-0.018568996,-0.005552629,0.001189826,0.001682167,-0.019822821,0.018614416,0.021145214,0.054259783,-0.009686891,0.008911662,0.024261505,-0.002224108,0.01047523,-0.003356234,0.011287519,-0.015547776,-0.000877513,0.004213256,0.001682167,-0.001196996,-0.019773907,-0.021195295,0.022925805,0.027029031,-0.025416321,0.017073589,-0.028518678,0.006241533,-0.02397297,-0.001921855,0.000835592,0.004995992,0.007443286,0.008543254,-0.000241992
31/07/2017,0.000111808,0.000302326,0.003090636,-0.012859739,0.008169497,0.007732403,0.001470983,0.002512123,0.001153573,-0.00078038,0.010889,0.007313013,0.006646721,0.008426185,-0.004504995,0.007797421,0.0063248,0.015048324,0.028805864,0.031180934,0.034198351,0.016428794,0.035056643,0.028016246,0.035136512,0.066792206,0.021338854,0.072611044,0.020018274,0.026627396,0.016813087,0.01670956,0.015048324,0.001470983,0.003090636,0.00457154,0.047007476,0.003306076,0.010703493,0.049687174,0.028227682,0.020562681,0.041710475,0.022610966,0.01877364,0.023534983,0.026335772,0.013007287,-0.000668061
31/08/2017,0.000106714,0.000263376,0.018980339,0.048626528,0.013334988,0.004354533,0.009973585,0.008093411,0.009397185,0.021499247,0.00268606,0.007764933,0.007967307,0.017729301,0.031250923,0.005494609,-0.001708479,0.006256801,-0.007330543,0.019179205,0.023422944,0.046569831,0.005618674,0.009636991,0.034052818,0.000751379,0.005222207,0.047801478,0.001629254,-0.021974128,0.009906665,0.008145801,0.006256801,0.009973585,0.018980339,-0.004167955,0.015444324,-0.004398143,0.015377548,0.021457934,0.01164853,0.003061213,0.020333519,0.00403079,0.009859472,0.00974486,0.009677442,0.004536122,0.005522453
29/09/2017,0.000101621,0.000103596,-0.025766789,-0.041267066,-0.018532263,0.002360759,-0.007596532,-0.004133696,-0.00750547,-0.016234397,0.008663854,-0.0017346,-0.003303802,-0.001650528,0.007980691,-0.002028885,0.01169282,0.006835208,0.037513058,0.00380054,-0.000256539,0.006747447,0.030991873,0.017505944,-0.001158424,-0.031994644,0.017565136,0.026989436,0.023828054,0.026695305,-0.009007686,-0.002474688,0.006835208,-0.007596532,-0.025766789,0.040765202,0.003669432,0.044079174,-0.007720562,0.004668858,0.009222069,0.02062815,-0.001151584,-0.001490808,-0.004367801,0.006900492,0.0135289,-0.003736583,0.003333815
31/10/2017,0.000132094,7.7689E-05,0.002921931,0.009344232,0.005321438,0.00943595,-0.000786631,0.011010105,0.003114986,0.007502186,0.004809324,0.004036814,0.006131958,0.002509061,0.019605338,0.011047545,0.012166694,0.003709426,0.007817986,0.034647818,0.032547039,0.009387594,0.004968201,0.020092997,0.019129584,0.083910345,0.041722384,-0.020047466,0.018561077,-0.013479051,-0.0037837,0.000722472,0.003709426,-0.000786631,0.002921931,0.02265892,0.04158053,0.05601851,0.016461517,0.03897902,0.028851846,0.023335401,0.045520791,0.0214436,0.000394722,0.010542318,0.016511492,0.000878518,0.001065965
30/11/2017,0.000238754,0.000228733,0.002756121,0.006418972,-0.000516664,-0.002477318,-0.000995053,0.003557321,0.001659352,0.005368568,-0.003326901,-0.001457062,-0.000968986,-0.00184683,-0.002665773,-0.001719963,-0.004618958,0.000308708,0.000696904,0.001573391,-0.007895112,-0.044750401,0.002721313,0.011874002,-0.021067385,0.007338927,0.033265314,-0.032551382,0.027939817,0.011986424,0.011105337,0.0055835,0.000308708,-0.000995053,0.002756121,-0.017003228,-0.001831928,0.014307948,-0.017741598,-0.00817318,-0.015333032,0.030669784,0.020633496,-0.004612926,0.011239853,0.011566536,0.011758702,-0.002840621,0.003021815
29/12/2017,0.000299641,0.000418529,0.01382457,0.019778979,0.015604213,0.001553298,0.003008132,-0.0079756,-0.000162163,0.009089587,0.002782124,0.009124055,0.005130572,0.005800371,0.0042411,-0.002861596,-0.00121549,0.004624916,0.046897879,0.024379213,0.027688387,0.012708559,0.015559085,0.019733825,0.032522617,0.049399145,0.009302834,0.043197319,0.012666172,0.081854029,0.003464868,0.008031195,0.004624916,0.003008132,0.01382457,-0.00533427,0.022038459,0.013876289,0.050327005,0.026143623,0.04414875,0.011118657,0.005190182,0.029854573,0.006311936,0.013226242,0.017293482,0.003907913,0.003557868
31/01/2018,0.000340169,0.000474422,-0.019693912,-0.02629895,-0.006716651,0.006365856,-0.01180501,-0.002895012,-0.007959981,-0.012941303,0.00670346,-0.009561581,-0.006844666,-0.001799912,-0.017996858,-0.002678581,0.006307032,0.011947122,0.032754099,0.056718424,0.059894885,0.039056717,0.060425588,0.056061952,0.052745369,0.013566157,0.046246025,0.122166997,0.050528883,0.016070956,0.011916861,0.005823087,0.011947122,-0.01180501,-0.019693912,0.022746712,0.069001177,0.013391789,-0.019778805,0.067758696,-0.014579086,0.057253955,0.087003074,0.019859167,0.019642252,0.038403915,0.049440188,-0.003488014,-0.005174928
28/02/2018,0.000289299,0.000280207,0.002425844,0.003480466,-0.011891395,-0.003694407,-0.006739823,0.001233918,-0.000798218,-0.002758244,-0.009078993,-0.016232724,-0.009843568,-0.019980118,-0.004509863,-0.000226585,-0.007755495,-0.013935687,-0.061568551,-0.041618736,-0.050120782,-0.047434442,-0.054015154,-0.042800006,-0.03812231,-0.059598966,-0.013231192,-0.037526381,-0.040419599,-0.083403534,-0.008873343,-0.018271708,-0.013935687,-0.006739823,0.002425844,-0.035447536,-0.043442304,-0.037111291,-0.033773046,-0.038553151,-0.029453988,-0.03685712,-0.012157338,-0.017294626,-0.014810509,-0.029229341,-0.037711006,0.002615498,0.00447378
30/03/2018,0.000299363,0.000172387,0.020010132,0.024418957,0.004593651,-0.003018644,0.00858962,0.015904515,0.009900672,0.015100169,-0.005532545,0.002531814,0.001478694,0.003406753,0.008304641,-0.001036363,-0.001084943,-0.001444349,-0.000900205,-0.011779221,-0.010885494,0.010872792,-0.009717384,-0.014018974,-0.009176131,-0.041505644,-0.014675952,-0.00500339,-0.018754252,0.06712377,0.010643972,0.004301577,-0.001444349,0.00858962,0.020010132,-0.017186615,-0.017368362,-0.023001629,-0.021133827,-0.018456319,-0.006605402,-0.025413268,-0.039354032,-0.006214899,0.006327956,-0.004153795,-0.010319532,-0.006037081,0.0014115
30/04/2018,0.000344926,0.000672194,-0.009751743,-0.026065911,0.000366925,0.007874643,-0.006796253,-0.003389395,-0.004911335,-0.008220212,0.003281843,-0.00927723,-0.00535193,-0.014414815,-0.004594568,0.000420465,0.006144009,-0.002279077,0.043132772,-0.002140247,-0.003838717,-0.043763396,0.023261104,0.005933017,-0.02331015,0.043940646,0.003425666,-0.017029652,0.005990459,0.025321073,-0.01601715,-0.011366934,-0.002279077,-0.006796253,-0.009751743,0.044610532,0.012984482,0.035782181,0.067682153,0.011836804,0.054923161,0.003837065,0.0041025,0.025844696,-0.01217587,-0.00284705,0.002640492,0.009556937,0.003809488
31/05/2018,0.000334665,0.000800923,0.017245469,0.023235222,0.000849942,-0.004309297,0.008104227,-0.01287037,0.001854832,0.00544203,-0.003844367,0.005357272,0.002483151,-0.01090394,-0.035776077,-0.0024617,-0.012652419,-0.015061492,-0.008121051,-0.008965678,-0.009245431,-0.001900215,-0.028340852,-0.001534411,-0.030845721,-0.035700579,-0.008044675,-0.132642302,0.025874675,-0.044838699,-0.007585254,-0.007639997,-0.015061492,0.008104227,0.017245469,-0.014516476,-0.007683578,-0.016787773,0.026505746,-0.021908451,0.03186247,0.024081971,0.056774595,0.014166662,-0.006526356,-0.003954748,-0.002442038,0.004084516,0.003880419
29/06/2018,0.000304139,0.000357115,-0.00576319,-0.007088249,-0.004822359,-0.000512343,0.000402356,0.007827025,0.001940621,0.002701671,-0.00046365,-0.005810697,-0.003585043,-0.011453089,-0.019358343,-0.0004598,-0.005112865,-0.004508106,-0.009009813,-0.059775069,-0.070101033,-0.117011221,-0.006656168,-0.020410946,-0.071395727,-0.03836387,-0.026055983,-0.040410275,0.007467139,-0.00123816,-0.004446343,-0.004836965,-0.004508106,0.000402356,-0.00576319,-0.002840423,-0.03556582,-0.005966324,-0.001827404,-0.023971845,-8.43582E-05,0.006154926,0.010922646,-0.034960539,-0.007240149,-0.014025105,-0.018016255,0.006709643,9.4509E-06
31/07/2018,0.000359789,0.000348386,-0.003250115,0.005058581,0.002651435,0.009397764,-0.003603662,-0.003073796,-0.003320336,-0.001828995,0.013596699,0.008314818,0.005339101,0.023890995,0.000446766,0.00278212,0.013063514,0.016546459,0.004699673,0.000400971,0.00052588,-0.035410404,0.030628328,0.022077912,0.01570816,0.055867664,7.65167E-07,0.084801207,0.032575842,-0.015132078,-0.001669446,0.006061317,0.016546459,-0.003603662,-0.003250115,0.039851037,0.010991445,0.014656176,0.015285386,0.01782411,0.003185211,0.037213619,0.027599382,-0.021342688,0.002486342,0.012578969,0.018515808,0.012398089,-0.000396934
31/08/2018,0.000466038,0.000687929,0.001398409,-0.006546827,0.00503555,0.004741258,0.007015419,-0.005943774,-3.51009E-05,-0.00036278,-0.000586859,0.004938299,0.004258745,-0.020488186,-0.093713529,0.000122122,-0.001056586,-0.010336369,-0.0365248,-0.019827348,-0.026315284,-0.078921151,-0.02386433,-0.000645657,-0.048175169,0.004022137,0.000409651,-0.082660054,0.031128778,-0.031635683,0.001049018,0.002154118,-0.010336369,0.007015419,0.001398409,-0.01981632,-0.006068544,-0.00717669,-0.032960125,-0.005200483,-0.00565686,0.032585308,0.06003992,-0.01770509,0.00075245,3.22128E-05,-0.000391456,0.003075652,0.007270561
28/09/2018,0.00046582,0.000623007,-0.015381155,-0.01045515,-0.009909749,0.00032809,-0.008337409,-0.001193388,-0.00591631,-0.008780617,0.009276743,-0.003566445,-0.003718599,0.019647641,0.065938945,-0.002866364,0.003578915,0.013699744,0.010919251,-0.003703142,-0.014088382,-0.003078387,0.004503905,0.000986459,-0.01050265,-0.111768193,0.027926651,0.038391651,0.001319497,-0.020386208,-0.008620378,-0.004054136,0.013699744,-0.008337409,-0.015381155,-0.000390991,-0.013719695,0.056783487,0.014166198,-0.011272313,-0.024070016,0.005691934,-0.002901589,0.019176266,-0.006939181,-0.002856276,-0.000454566,-0.001909951,0.001051268
31/10/2018,0.000546578,0.000695616,0.009321037,0.028112973,0.00428918,-0.001335569,-0.004122911,-0.0003634,-0.000767213,-0.000155138,-0.013216082,-0.01460239,-0.008587406,-0.020203086,-0.006015462,-0.001811712,-0.011160471,-0.01820669,-0.071857003,-0.097883872,-0.101894921,-0.11403831,-0.079926485,-0.080322471,-0.077641926,-0.060188926,-0.085978124,0.015604977,-0.075889671,-0.025493398,-0.011170509,-0.016567729,-0.01820669,-0.004122911,0.009321037,-0.055583879,-0.09855669,-0.090402006,-0.048333895,-0.077691857,-0.074156928,-0.068350161,-0.086200274,-0.021587806,-0.023272102,-0.052661686,-0.069949676,-0.001050607,0.000797
30/11/2018,0.000500756,0.000536368,-0.011933835,-0.033223044,-0.01847496,-0.022513133,0.008048608,0.005871588,0.005506332,-0.008217401,-0.007607987,-0.0016655,-0.00334877,-0.001723922,-0.022593251,-0.006428475,-0.020775289,-0.009540528,-0.020211678,0.03669553,0.045975599,0.029078253,-0.012295873,0.017374917,0.03310983,0.096331749,0.009699488,-0.010439518,0.017441634,-0.057685268,0.003127042,-0.003748832,-0.009540528,0.008048608,-0.011933835,-0.006833544,0.040240152,0.010186278,-0.01512802,0.029742942,-0.037699802,0.020378392,-0.000898397,-0.005631099,0.00562042,0.011675767,0.015237736,-0.004267886,0.002220453
